city,latitude,longitude,time,temperature_2m,relative_humidity_2m,precipitation,wind_speed_10m,wind_direction_10m,pressure_msl,cloud_cover,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,us_aqi
Karachi,24.8607,67.0011,2026-05-26 09:00:00,31.1,73,0.0,9.9,260,1006.2,28,62.9,25.8,287.0,7.7,6.0,73.0,76
Karachi,24.8607,67.0011,2026-05-26 10:00:00,32.2,67,0.0,9.6,256,1006.2,2,71.7,28.7,252.0,5.8,6.1,90.0,75
Karachi,24.8607,67.0011,2026-05-26 11:00:00,33.3,63,0.0,12.0,252,1006.0,0,77.1,30.5,226.0,4.4,6.1,103.0,75
Karachi,24.8607,67.0011,2026-05-26 12:00:00,33.7,60,0.0,13.7,245,1005.5,0,80.6,31.3,218.0,3.8,6.0,108.0,74
Karachi,24.8607,67.0011,2026-05-26 13:00:00,33.8,59,0.0,15.3,238,1004.9,0,77.8,30.7,218.0,3.7,5.7,108.0,74
Karachi,24.8607,67.0011,2026-05-26 14:00:00,33.8,58,0.0,16.8,235,1004.3,0,73.3,29.3,226.0,4.0,5.5,105.0,74
Karachi,24.8607,67.0011,2026-05-26 15:00:00,33.5,63,0.0,17.1,235,1003.9,0,65.9,27.2,248.0,4.7,5.3,98.0,73
Karachi,24.8607,67.0011,2026-05-26 16:00:00,33.1,65,0.0,17.0,234,1003.5,1,55.9,24.4,279.0,5.9,5.2,87.0,73
Karachi,24.8607,67.0011,2026-05-26 17:00:00,32.8,67,0.0,15.8,229,1003.2,2,47.1,21.5,299.0,8.0,5.5,80.0,73
Karachi,24.8607,67.0011,2026-05-26 18:00:00,31.3,76,0.0,15.3,222,1003.5,1,38.2,18.8,299.0,10.8,5.8,70.0,72
Karachi,24.8607,67.0011,2026-05-26 19:00:00,30.1,90,0.0,14.1,220,1004.0,4,30.3,17.2,288.0,14.7,6.2,56.0,71
Karachi,24.8607,67.0011,2026-05-26 20:00:00,29.5,85,0.0,14.1,211,1004.1,2,24.1,14.8,277.0,17.5,6.5,45.0,71
Karachi,24.8607,67.0011,2026-05-26 21:00:00,29.2,89,0.0,13.5,207,1004.7,2,24.2,15.0,272.0,18.3,6.7,41.0,70
Karachi,24.8607,67.0011,2026-05-26 22:00:00,29.0,92,0.0,11.3,207,1005.2,2,27.2,16.3,267.0,18.0,6.7,41.0,70
Karachi,24.8607,67.0011,2026-05-26 23:00:00,28.9,93,0.0,10.0,221,1005.7,6,30.3,17.3,254.0,17.2,6.7,41.0,70
Karachi,24.8607,67.0011,2026-05-27 00:00:00,28.5,98,0.0,7.3,228,1005.7,8,31.7,17.6,223.0,15.9,6.6,40.0,69
Karachi,24.8607,67.0011,2026-05-27 01:00:00,28.3,100,0.0,7.3,234,1005.4,15,32.5,17.4,184.0,14.1,6.3,40.0,69
Karachi,24.8607,67.0011,2026-05-27 02:00:00,28.0,97,0.0,9.0,239,1005.2,23,31.5,16.8,155.0,12.3,6.1,41.0,69
Karachi,24.8607,67.0011,2026-05-27 03:00:00,27.9,96,0.0,10.1,235,1005.1,72,30.7,16.1,140.0,10.5,5.8,42.0,69
Karachi,24.8607,67.0011,2026-05-27 04:00:00,27.9,96,0.0,12.2,233,1004.9,72,32.2,15.8,135.0,8.8,5.5,45.0,69
Karachi,24.8607,67.0011,2026-05-27 05:00:00,28.2,94,0.0,14.2,231,1005.0,96,32.0,15.4,148.0,7.4,5.4,48.0,69
Karachi,24.8607,67.0011,2026-05-27 06:00:00,28.2,95,0.0,14.8,231,1005.9,85,33.1,15.7,194.0,8.2,5.6,49.0,69
Karachi,24.8607,67.0011,2026-05-27 07:00:00,28.9,92,0.0,15.6,232,1006.4,94,38.8,17.6,258.0,9.2,6.0,51.0,69
Karachi,24.8607,67.0011,2026-05-27 08:00:00,30.0,82,0.0,15.9,237,1007.1,51,48.3,20.5,296.0,9.5,6.2,56.0,69
Karachi,24.8607,67.0011,2026-05-27 09:00:00,31.1,73,0.0,15.2,246,1007.2,31,51.6,22.6,283.0,8.2,6.2,68.0,69
Karachi,24.8607,67.0011,2026-05-27 10:00:00,32.1,71,0.0,14.3,245,1007.3,22,53.1,23.9,244.0,6.1,6.1,84.0,69
Karachi,24.8607,67.0011,2026-05-27 11:00:00,33.0,65,0.0,15.5,242,1007.0,4,52.5,24.6,214.0,4.5,5.9,96.0,68
Karachi,24.8607,67.0011,2026-05-27 12:00:00,33.3,61,0.0,16.6,239,1006.5,1,50.6,24.7,206.0,3.8,5.7,102.0,68
Karachi,24.8607,67.0011,2026-05-27 13:00:00,33.4,61,0.0,17.2,235,1006.0,0,48.8,24.6,208.0,3.7,5.5,103.0,67
Karachi,24.8607,67.0011,2026-05-27 14:00:00,33.2,61,0.0,18.2,231,1005.4,0,48.1,24.5,217.0,4.0,5.3,101.0,67
Karachi,24.8607,67.0011,2026-05-27 15:00:00,32.9,63,0.0,18.6,229,1005.3,0,47.4,24.0,236.0,4.7,5.2,93.0,66
Karachi,24.8607,67.0011,2026-05-27 16:00:00,32.3,66,0.0,19.5,226,1004.2,0,46.9,23.2,263.0,6.0,5.2,82.0,66
Karachi,24.8607,67.0011,2026-05-27 17:00:00,32.3,69,0.0,18.8,224,1004.0,0,59.5,27.8,284.0,8.1,5.3,75.0,66
Karachi,24.8607,67.0011,2026-05-27 18:00:00,31.2,78,0.0,17.3,222,1004.4,0,58.3,27.1,299.0,11.4,5.7,65.0,66
Karachi,24.8607,67.0011,2026-05-27 19:00:00,30.1,82,0.0,14.6,220,1004.6,0,54.6,26.4,309.0,15.9,6.1,50.0,67
Karachi,24.8607,67.0011,2026-05-27 20:00:00,29.5,90,0.0,13.1,216,1004.9,0,43.3,22.2,306.0,18.8,6.4,40.0,68
Karachi,24.8607,67.0011,2026-05-27 21:00:00,29.1,95,0.0,13.0,215,1005.0,1,39.2,20.7,281.0,18.6,6.3,38.0,69
Karachi,24.8607,67.0011,2026-05-27 22:00:00,28.9,94,0.0,13.4,220,1005.6,10,37.5,20.1,243.0,16.7,6.1,40.0,69
Karachi,24.8607,67.0011,2026-05-27 23:00:00,29.2,94,0.0,14.9,229,1006.0,28,37.4,19.8,207.0,14.5,5.7,43.0,69
Karachi,24.8607,67.0011,2026-05-28 00:00:00,28.9,96,0.0,14.1,238,1006.2,33,36.3,19.2,178.0,12.2,5.2,45.0,70
Karachi,24.8607,67.0011,2026-05-28 01:00:00,28.7,94,0.0,14.2,240,1006.0,41,35.2,18.5,152.0,9.6,4.7,47.0,70
Karachi,24.8607,67.0011,2026-05-28 02:00:00,28.4,96,0.0,15.4,241,1005.5,31,34.3,17.8,134.0,7.5,4.3,48.0,70
Karachi,24.8607,67.0011,2026-05-28 03:00:00,28.4,94,0.0,15.5,245,1005.3,62,33.6,17.2,124.0,6.3,4.1,48.0,70
Karachi,24.8607,67.0011,2026-05-28 04:00:00,28.3,94,0.0,15.5,245,1004.4,27,32.8,17.0,123.0,5.7,4.1,49.0,70
Karachi,24.8607,67.0011,2026-05-28 05:00:00,28.4,91,0.0,15.5,257,1005.2,23,33.3,16.9,135.0,5.4,4.1,51.0,70
Karachi,24.8607,67.0011,2026-05-28 06:00:00,28.3,92,0.0,14.7,262,1005.7,38,32.4,16.9,174.0,6.6,4.5,51.0,70
Karachi,24.8607,67.0011,2026-05-28 07:00:00,29.1,86,0.0,15.9,267,1006.3,27,35.9,18.6,227.0,8.2,5.2,51.0,70
Karachi,24.8607,67.0011,2026-05-28 08:00:00,30.3,79,0.0,17.1,270,1006.5,18,43.5,21.6,260.0,8.9,5.6,54.0,70
Karachi,24.8607,67.0011,2026-05-28 09:00:00,31.4,72,0.0,17.1,266,1006.8,35,47.0,23.3,252.0,7.8,5.7,65.0,71
Karachi,24.8607,67.0011,2026-05-28 10:00:00,32.2,69,0.0,16.9,258,1006.9,49,48.5,24.3,223.0,5.8,5.7,79.0,71
Karachi,24.8607,67.0011,2026-05-28 11:00:00,33.2,65,0.0,16.7,256,1006.9,13,48.5,24.8,201.0,4.3,5.6,89.0,71
Karachi,24.8607,67.0011,2026-05-28 12:00:00,33.4,65,0.0,16.4,251,1006.5,21,47.5,24.7,196.0,3.7,5.4,93.0,71
Karachi,24.8607,67.0011,2026-05-28 13:00:00,33.6,64,0.0,16.1,246,1005.9,38,46.9,24.5,199.0,3.4,5.0,94.0,71
Karachi,24.8607,67.0011,2026-05-28 14:00:00,33.4,67,0.0,17.5,241,1005.1,19,47.8,24.7,208.0,3.7,4.8,91.0,71
Karachi,24.8607,67.0011,2026-05-28 15:00:00,32.8,72,0.0,17.8,237,1004.4,18,46.3,24.0,227.0,4.4,4.7,85.0,71
Karachi,24.8607,67.0011,2026-05-28 16:00:00,32.2,74,0.0,18.0,235,1003.8,13,46.4,23.3,252.0,5.6,4.7,75.0,71
Karachi,24.8607,67.0011,2026-05-28 17:00:00,32.0,74,0.0,16.8,233,1003.6,13,75.7,35.3,268.0,7.2,4.7,67.0,71
Karachi,24.8607,67.0011,2026-05-28 18:00:00,30.9,79,0.0,15.7,230,1003.5,9,68.2,33.2,266.0,9.6,4.8,60.0,71
Karachi,24.8607,67.0011,2026-05-28 19:00:00,30.1,84,0.0,15.1,221,1003.8,2,55.5,27.5,254.0,12.9,5.1,51.0,72
Karachi,24.8607,67.0011,2026-05-28 20:00:00,29.6,88,0.0,13.8,227,1004.3,9,46.0,24.2,241.0,15.3,5.3,44.0,72
Karachi,24.8607,67.0011,2026-05-28 21:00:00,29.5,89,0.0,12.6,236,1005.0,24,43.5,23.2,232.0,16.2,5.6,41.0,72
Karachi,24.8607,67.0011,2026-05-28 22:00:00,29.3,90,0.0,11.9,240,1005.4,5,42.8,23.1,223.0,16.3,6.0,41.0,72
Karachi,24.8607,67.0011,2026-05-28 23:00:00,29.4,90,0.0,13.3,245,1005.2,2,41.2,22.6,209.0,15.5,6.1,41.0,73
Karachi,24.8607,67.0011,2026-05-29 00:00:00,29.0,92,0.0,14.4,247,1004.7,14,38.8,21.4,184.0,13.4,5.7,43.0,73
Karachi,24.8607,67.0011,2026-05-29 01:00:00,28.9,92,0.0,13.2,248,1004.3,7,36.4,19.8,155.0,10.4,5.0,45.0,73
Karachi,24.8607,67.0011,2026-05-29 02:00:00,28.8,91,0.0,13.1,257,1004.2,6,33.4,18.1,134.0,7.9,4.5,48.0,73
Karachi,24.8607,67.0011,2026-05-29 03:00:00,28.7,91,0.0,12.4,251,1004.3,16,31.5,16.9,124.0,6.4,4.2,50.0,73
Karachi,24.8607,67.0011,2026-05-29 04:00:00,28.6,91,0.0,15.1,242,1003.9,8,30.7,16.2,124.0,5.3,4.1,51.0,73
Karachi,24.8607,67.0011,2026-05-29 05:00:00,28.8,92,0.0,15.5,247,1003.9,11,30.9,16.2,137.0,5.0,3.9,53.0,73
Karachi,24.8607,67.0011,2026-05-29 06:00:00,28.8,91,0.0,13.8,250,1004.4,2,31.0,16.2,178.0,6.1,4.3,53.0,73
Karachi,24.8607,67.0011,2026-05-29 07:00:00,29.5,87,0.0,13.8,246,1004.8,5,34.8,17.8,234.0,7.5,4.8,53.0,73
Karachi,24.8607,67.0011,2026-05-29 08:00:00,30.7,79,0.0,16.2,256,1005.1,29,43.7,21.5,268.0,8.1,5.2,57.0,73
Karachi,24.8607,67.0011,2026-05-29 09:00:00,31.9,72,0.0,15.9,256,1005.3,79,49.4,24.4,260.0,7.3,5.5,69.0,73
Karachi,24.8607,67.0011,2026-05-29 10:00:00,32.6,70,0.0,16.0,251,1005.1,38,53.7,26.7,232.0,5.6,5.7,84.0,73
Karachi,24.8607,67.0011,2026-05-29 11:00:00,33.5,66,0.0,16.4,255,1005.0,19,57.7,28.2,211.0,4.4,5.7,95.0,73
Karachi,24.8607,67.0011,2026-05-29 12:00:00,34.1,64,0.0,17.3,255,1004.4,2,60.5,28.9,208.0,3.8,5.5,99.0,74
Karachi,24.8607,67.0011,2026-05-29 13:00:00,34.5,63,0.0,17.5,256,1003.7,0,62.6,29.2,212.0,3.6,5.2,98.0,74
Karachi,24.8607,67.0011,2026-05-29 14:00:00,34.4,63,0.0,17.2,250,1002.9,0,62.9,28.7,221.0,3.9,4.9,95.0,74
Karachi,24.8607,67.0011,2026-05-29 15:00:00,34.0,65,0.0,17.1,249,1002.2,0,62.9,27.9,238.0,4.7,4.8,88.0,75
Karachi,24.8607,67.0011,2026-05-29 16:00:00,33.0,70,0.0,17.3,239,1001.5,4,58.4,26.4,260.0,6.0,4.7,78.0,75
Karachi,24.8607,67.0011,2026-05-29 17:00:00,32.2,72,0.0,17.3,231,1001.2,2,78.2,33.3,277.0,8.0,4.6,75.0,75
Karachi,24.8607,67.0011,2026-05-29 18:00:00,31.3,75,0.0,16.4,241,1001.3,6,62.2,28.9,287.0,10.5,4.9,66.0,75
Karachi,24.8607,67.0011,2026-05-29 19:00:00,30.3,80,0.0,15.9,242,1001.6,1,44.0,23.3,293.0,13.9,5.2,54.0,75
Karachi,24.8607,67.0011,2026-05-29 20:00:00,30.1,83,0.0,13.6,244,1002.0,1,34.1,19.6,290.0,16.0,5.4,45.0,74
Karachi,24.8607,67.0011,2026-05-29 21:00:00,29.8,85,0.0,12.1,233,1002.2,0,31.1,18.4,277.0,15.6,5.3,43.0,74
Karachi,24.8607,67.0011,2026-05-29 22:00:00,29.6,85,0.0,12.2,239,1002.7,0,30.4,18.1,257.0,13.8,5.0,45.0,74
Karachi,24.8607,67.0011,2026-05-29 23:00:00,29.4,87,0.0,11.8,244,1002.4,0,30.2,17.7,232.0,11.8,4.7,47.0,73
Karachi,24.8607,67.0011,2026-05-30 00:00:00,29.1,88,0.0,12.5,252,1002.2,0,30.0,17.3,200.0,9.8,4.3,50.0,73
Karachi,24.8607,67.0011,2026-05-30 01:00:00,29.0,86,0.0,14.4,252,1001.8,0,30.2,16.7,163.0,7.7,3.9,53.0,72
Karachi,24.8607,67.0011,2026-05-30 02:00:00,28.9,87,0.0,14.1,251,1001.5,0,31.1,16.4,138.0,6.0,3.6,55.0,72
Karachi,24.8607,67.0011,2026-05-30 03:00:00,28.7,88,0.0,14.8,249,1001.2,0,31.3,16.2,126.0,5.0,3.5,56.0,72
Karachi,24.8607,67.0011,2026-05-30 04:00:00,28.7,88,0.0,13.5,247,1001.1,0,31.0,16.0,125.0,4.5,3.5,55.0,72
Karachi,24.8607,67.0011,2026-05-30 05:00:00,28.9,89,0.0,13.2,242,1000.9,0,32.5,16.3,142.0,4.8,3.7,58.0,72
Karachi,24.8607,67.0011,2026-05-30 06:00:00,28.9,90,0.0,14.5,235,1001.2,0,31.9,16.5,193.0,6.7,4.2,58.0,72
Karachi,24.8607,67.0011,2026-05-30 07:00:00,29.7,86,0.0,14.4,239,1001.8,0,33.2,17.6,262.0,9.2,5.0,58.0,72
Karachi,24.8607,67.0011,2026-05-30 08:00:00,30.8,80,0.0,14.8,244,1002.2,0,45.4,22.9,302.0,10.4,5.5,62.0,72
Karachi,24.8607,67.0011,2026-05-30 09:00:00,31.9,75,0.0,14.4,246,1002.5,4,54.0,26.0,287.0,9.2,5.7,75.0,72
Karachi,24.8607,67.0011,2026-05-30 10:00:00,32.9,70,0.0,15.7,240,1002.5,0,62.4,28.2,243.0,6.7,5.6,92.0,72
Karachi,24.8607,67.0011,2026-05-30 11:00:00,33.6,70,0.0,18.5,234,1002.6,0,69.4,29.4,210.0,4.8,5.5,104.0,72
Karachi,24.8607,67.0011,2026-05-30 12:00:00,34.2,65,0.0,17.9,238,1002.2,0,72.4,29.2,201.0,4.0,5.3,107.0,72
Karachi,24.8607,67.0011,2026-05-30 13:00:00,35.0,61,0.0,15.9,245,1001.9,0,75.4,28.8,203.0,3.8,4.9,104.0,72
Karachi,24.8607,67.0011,2026-05-30 14:00:00,35.1,59,0.0,15.8,244,1001.3,0,70.8,27.2,212.0,4.0,4.7,99.0,72
Karachi,24.8607,67.0011,2026-05-30 15:00:00,34.6,62,0.0,15.7,238,1000.5,0,59.8,25.1,234.0,4.8,4.6,91.0,72
Karachi,24.8607,67.0011,2026-05-30 16:00:00,33.7,65,0.0,15.4,234,1000.2,5,54.4,24.0,263.0,6.0,4.6,81.0,72
Karachi,24.8607,67.0011,2026-05-30 17:00:00,33.0,70,0.0,14.8,217,1000.2,13,54.1,23.4,283.0,7.9,4.6,76.0,72
Karachi,24.8607,67.0011,2026-05-30 18:00:00,31.4,78,0.0,15.6,202,1000.1,1,41.0,21.8,286.0,10.3,4.9,67.0,71
Karachi,24.8607,67.0011,2026-05-30 19:00:00,30.6,84,0.0,14.9,195,1000.8,1,34.2,21.1,280.0,13.6,5.3,54.0,70
Karachi,24.8607,67.0011,2026-05-30 20:00:00,30.1,86,0.0,12.5,205,1001.5,0,27.5,17.8,269.0,15.7,5.6,45.0,70
Karachi,24.8607,67.0011,2026-05-30 21:00:00,29.9,88,0.0,11.8,196,1002.4,7,25.8,16.5,252.0,15.8,5.7,42.0,70
Karachi,24.8607,67.0011,2026-05-30 22:00:00,29.8,88,0.0,11.9,200,1003.0,0,26.9,16.6,230.0,14.7,5.7,43.0,70
Karachi,24.8607,67.0011,2026-05-30 23:00:00,29.7,88,0.0,13.1,213,1003.4,5,27.7,16.8,207.0,13.2,5.5,44.0,70
Karachi,24.8607,67.0011,2026-05-31 00:00:00,29.4,90,0.0,13.4,212,1003.3,10,28.1,16.5,181.0,11.0,5.0,46.0,69
Karachi,24.8607,67.0011,2026-05-31 01:00:00,29.3,90,0.0,14.7,213,1003.3,13,28.3,16.3,154.0,8.3,4.4,48.0,69
Karachi,24.8607,67.0011,2026-05-31 02:00:00,29.1,89,0.0,14.6,212,1002.9,21,29.5,16.6,136.0,6.3,4.0,50.0,69
Karachi,24.8607,67.0011,2026-05-31 03:00:00,28.9,92,0.0,13.4,216,1002.7,10,31.1,17.3,129.0,5.5,3.9,50.0,69
Karachi,24.8607,67.0011,2026-05-31 04:00:00,28.7,92,0.0,12.5,224,1002.8,4,32.8,18.0,131.0,5.4,3.9,48.0,69
Karachi,24.8607,67.0011,2026-05-31 05:00:00,28.9,92,0.0,14.1,222,1002.7,11,33.3,18.3,141.0,5.9,4.4,49.0,70
Karachi,24.8607,67.0011,2026-05-31 06:00:00,28.8,92,0.0,11.8,234,1003.6,15,34.8,19.0,168.0,6.1,4.6,50.0,70
Karachi,24.8607,67.0011,2026-05-31 07:00:00,29.6,86,0.0,11.7,223,1004.4,27,38.6,20.4,203.0,6.3,4.9,52.0,70
Karachi,24.8607,67.0011,2026-05-31 08:00:00,30.6,80,0.0,13.4,220,1005.1,33,44.6,22.6,223.0,6.1,5.1,55.0,70
Karachi,24.8607,67.0011,2026-05-31 09:00:00,31.5,74,0.1,15.2,221,1005.6,64,47.3,23.3,211.0,5.3,5.1,61.0,70
Karachi,24.8607,67.0011,2026-05-31 10:00:00,32.1,71,0.2,16.6,221,1005.7,59,46.7,23.3,183.0,4.1,5.0,67.0,70
Karachi,24.8607,67.0011,2026-05-31 11:00:00,32.6,70,0.2,16.2,225,1006.2,52,44.8,22.5,162.0,3.2,4.9,73.0,70
Karachi,24.8607,67.0011,2026-05-31 12:00:00,33.0,67,0.2,15.9,225,1006.2,60,42.8,21.7,157.0,2.6,4.7,77.0,69
Karachi,24.8607,67.0011,2026-05-31 13:00:00,32.9,69,0.1,16.0,218,1005.9,54,40.5,20.4,160.0,2.3,4.5,79.0,68
Karachi,24.8607,67.0011,2026-05-31 14:00:00,32.8,69,0.1,16.1,213,1005.3,61,40.4,20.5,165.0,2.2,4.4,79.0,68
Karachi,24.8607,67.0011,2026-05-31 15:00:00,32.5,71,0.1,17.0,213,1004.5,58,38.1,19.2,173.0,2.5,4.4,76.0,67
Karachi,24.8607,67.0011,2026-05-31 16:00:00,32.0,73,0.1,16.9,216,1004.2,41,37.5,19.0,184.0,3.1,4.4,70.0,66
Karachi,24.8607,67.0011,2026-05-31 17:00:00,31.7,71,0.1,16.8,217,1004.0,41,49.9,23.4,190.0,4.1,4.6,65.0,66
Karachi,24.8607,67.0011,2026-05-31 18:00:00,30.9,73,0.0,16.0,214,1004.0,62,47.4,22.4,187.0,5.7,4.8,60.0,66
Karachi,24.8607,67.0011,2026-05-31 19:00:00,30.4,75,0.1,15.9,208,1004.5,61,42.8,21.0,179.0,7.9,5.1,52.0,66
Karachi,24.8607,67.0011,2026-05-31 20:00:00,30.1,77,0.1,14.3,207,1005.1,57,41.1,21.4,172.0,9.5,5.4,47.0,66
Karachi,24.8607,67.0011,2026-05-31 21:00:00,30.1,76,0.1,13.5,213,1005.9,49,39.5,21.4,168.0,10.1,5.6,46.0,66
Karachi,24.8607,67.0011,2026-05-31 22:00:00,29.9,76,0.2,12.5,217,1006.6,47,35.0,19.1,165.0,10.1,5.8,46.0,67
Karachi,24.8607,67.0011,2026-05-31 23:00:00,29.9,80,0.1,12.5,223,1006.5,24,33.6,18.2,159.0,9.9,5.8,47.0,67
Karachi,24.8607,67.0011,2026-06-01 00:00:00,29.5,83,0.0,10.2,228,1006.3,12,33.6,18.1,147.0,9.4,5.6,47.0,67
Karachi,24.8607,67.0011,2026-06-01 01:00:00,29.2,84,0.0,10.1,229,1006.0,14,41.4,21.1,133.0,8.6,5.2,48.0,67
Karachi,24.8607,67.0011,2026-06-01 02:00:00,29.1,85,0.0,10.8,234,1005.3,12,39.1,20.1,124.0,8.0,5.0,48.0,68
Karachi,24.8607,67.0011,2026-06-01 03:00:00,29.0,85,0.0,11.2,242,1005.1,15,39.8,20.1,117.0,7.8,5.0,47.0,68
Karachi,24.8607,67.0011,2026-06-01 04:00:00,28.9,85,0.0,9.9,255,1005.0,18,38.5,19.4,115.0,7.8,5.1,46.0,68
Karachi,24.8607,67.0011,2026-06-01 05:00:00,28.6,86,0.0,6.6,261,1004.9,23,40.9,18.9,130.0,5.9,5.0,55.0,68
Karachi,24.8607,67.0011,2026-06-01 06:00:00,28.7,86,0.0,7.0,252,1005.6,15,40.4,19.4,183.0,7.0,5.6,56.0,68
Karachi,24.8607,67.0011,2026-06-01 07:00:00,29.6,81,0.0,8.0,262,1006.2,14,55.5,23.3,253.0,8.5,6.5,59.0,69
Karachi,24.8607,67.0011,2026-06-01 08:00:00,30.8,74,0.0,9.0,254,1006.6,18,59.4,24.3,296.0,9.1,7.1,64.0,69
Karachi,24.8607,67.0011,2026-06-01 09:00:00,31.8,68,0.0,10.8,240,1006.9,40,63.6,25.6,283.0,7.9,7.2,76.0,69
Karachi,24.8607,67.0011,2026-06-01 10:00:00,32.4,65,0.0,12.5,233,1007.1,84,66.4,27.2,242.0,5.8,7.0,91.0,69
Karachi,24.8607,67.0011,2026-06-01 11:00:00,33.0,62,0.0,11.8,239,1007.5,90,67.5,28.1,210.0,4.1,6.8,101.0,69
Karachi,24.8607,67.0011,2026-06-01 12:00:00,33.0,61,0.0,12.4,239,1007.3,57,65.2,27.9,201.0,3.4,6.5,104.0,70
Karachi,24.8607,67.0011,2026-06-01 13:00:00,32.9,64,0.0,14.1,228,1006.7,9,62.4,27.1,202.0,3.1,6.0,102.0,71
Karachi,24.8607,67.0011,2026-06-01 14:00:00,32.7,65,0.0,14.8,224,1006.1,2,57.6,25.9,207.0,3.2,5.7,97.0,71
Karachi,24.8607,67.0011,2026-06-01 15:00:00,32.1,68,0.0,14.7,220,1005.2,16,53.0,24.7,219.0,3.8,5.5,89.0,72
Karachi,24.8607,67.0011,2026-06-01 16:00:00,31.8,70,0.0,14.4,222,1004.9,27,47.4,23.2,236.0,4.8,5.4,78.0,72
Karachi,24.8607,67.0011,2026-06-01 17:00:00,32.3,66,0.0,13.8,227,1004.4,36,79.2,34.7,245.0,6.3,5.8,75.0,72
Karachi,24.8607,67.0011,2026-06-01 18:00:00,31.5,67,0.0,13.2,230,1004.4,55,76.1,33.3,238.0,8.1,5.9,66.0,73
Karachi,24.8607,67.0011,2026-06-01 19:00:00,31.0,69,0.0,14.3,230,1004.5,14,73.6,32.0,224.0,10.6,6.0,54.0,74
Karachi,24.8607,67.0011,2026-06-01 20:00:00,30.3,73,0.0,14.0,229,1004.6,2,69.8,31.1,212.0,12.7,6.1,44.0,75
Karachi,24.8607,67.0011,2026-06-01 21:00:00,30.1,75,0.0,12.1,245,1005.7,42,63.8,29.9,209.0,14.0,6.3,40.0,76
Karachi,24.8607,67.0011,2026-06-01 22:00:00,30.1,76,0.0,7.7,258,1007.0,45,59.3,28.9,208.0,15.0,6.4,39.0,77
Karachi,24.8607,67.0011,2026-06-01 23:00:00,30.2,75,0.0,5.8,279,1006.4,23,52.5,25.4,202.0,15.7,6.6,38.0,78
Karachi,24.8607,67.0011,2026-06-02 00:00:00,29.7,79,0.0,9.0,240,1005.8,2,51.9,25.1,183.0,16.2,6.7,36.0,79
Karachi,24.8607,67.0011,2026-06-02 01:00:00,29.3,81,0.0,16.1,234,1004.3,2,49.6,25.2,158.0,16.5,6.8,33.0,79
Karachi,24.8607,67.0011,2026-06-02 02:00:00,29.1,82,0.0,6.3,92,1006.4,90,46.7,24.8,143.0,16.2,6.9,32.0,80
Karachi,24.8607,67.0011,2026-06-02 03:00:00,29.3,81,0.0,6.0,207,1005.6,17,47.0,24.6,142.0,15.1,6.9,33.0,80
Karachi,24.8607,67.0011,2026-06-02 04:00:00,29.1,83,0.0,6.7,204,1005.8,83,46.6,24.0,150.0,13.5,6.8,35.0,80
Karachi,24.8607,67.0011,2026-06-02 05:00:00,29.1,82,0.0,10.9,142,1006.2,8,42.0,24.2,171.0,21.1,9.6,27.0,81
Karachi,24.8607,67.0011,2026-06-02 06:00:00,29.2,82,0.0,9.9,155,1006.7,30,49.5,25.6,218.0,17.9,9.4,34.0,81
Karachi,24.8607,67.0011,2026-06-02 07:00:00,29.9,77,0.0,11.1,171,1007.0,21,57.5,26.2,277.0,13.5,9.1,44.0,82
Karachi,24.8607,67.0011,2026-06-02 08:00:00,30.6,73,0.0,13.5,196,1007.1,50,62.6,27.5,311.0,9.7,8.8,55.0,82
Karachi,24.8607,67.0011,2026-06-02 09:00:00,31.2,70,0.0,13.8,220,1007.2,45,65.2,28.1,293.0,7.3,8.3,67.0,82
Karachi,24.8607,67.0011,2026-06-02 10:00:00,32.2,65,0.0,12.6,227,1007.2,55,69.2,28.9,249.0,5.7,7.7,80.0,83
Karachi,24.8607,67.0011,2026-06-02 11:00:00,33.0,59,0.0,9.1,229,1007.8,39,72.6,29.6,221.0,4.5,7.3,93.0,83
Karachi,24.8607,67.0011,2026-06-02 12:00:00,33.5,56,0.0,8.6,217,1007.2,11,75.9,31.0,225.0,3.8,7.4,106.0,83
Karachi,24.8607,67.0011,2026-06-02 13:00:00,34.2,55,0.0,9.3,207,1006.3,2,74.5,31.7,244.0,3.6,7.7,119.0,83
Karachi,24.8607,67.0011,2026-06-02 14:00:00,33.9,58,0.0,12.2,193,1005.4,0,74.0,32.2,267.0,4.0,8.1,125.0,83
Karachi,24.8607,67.0011,2026-06-02 15:00:00,33.1,60,0.0,12.8,191,1004.4,0,73.1,32.5,297.0,4.9,8.4,123.0,84
Karachi,24.8607,67.0011,2026-06-02 16:00:00,32.7,61,0.0,11.2,190,1004.0,0,71.9,32.1,332.0,6.3,8.7,115.0,85
Karachi,24.8607,67.0011,2026-06-02 17:00:00,31.9,67,0.0,14.0,189,1003.5,2,110.1,45.2,349.0,8.3,10.1,107.0,86
Karachi,24.8607,67.0011,2026-06-02 18:00:00,30.7,75,0.0,15.1,181,1003.5,1,102.7,42.4,336.0,11.1,9.6,90.0,86
Karachi,24.8607,67.0011,2026-06-02 19:00:00,30.2,77,0.0,10.5,186,1004.5,5,95.9,40.0,306.0,15.0,8.9,66.0,87
Karachi,24.8607,67.0011,2026-06-02 20:00:00,29.8,78,0.0,12.4,193,1004.7,4,91.5,38.4,279.0,17.7,8.3,49.0,88
